StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q6_4_TEXT,Q7,Q8,Q9,Q10,Q11,Q11_10_TEXT,Q12,Q12_6_TEXT,Q13,Q13_4_TEXT,Q14,Q15,Q15_4_TEXT,Q16,Q17,Q17_5_TEXT,Q18,Q19,Q20,Q21,Q22
2024-06-25 11:49:21,2024-06-25 12:02:25,IP Address,100,784,True,2024-06-25 12:02:26,R_2FBbbOC1ee1kJG1,anonymous,EN-GB,Female,23-26,600 Level,"Afe Babalola University, Ado-ekiti ","SW, Nigeria",Igbo,,No,,,,,,Relevance to my field of study,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Others (Please specify),I have not attended a scientific conference,No,,,Not sure,No,Increases financial strain on students,Availability of subsidize fee and offers of a few free slots for those who cannot afford it,"Due to the increased cost of living, some students are unable to pay their school fees and fend for themselves. These students may also be discouraged when they see a certain fee allocated to scientific conferences they would have loved to attend."
2024-06-25 12:52:02,2024-06-25 12:58:02,IP Address,100,359,True,2024-06-25 12:58:03,R_5e6tGJSgDodMMUN,anonymous,EN-GB,Female,23-26,400 Level,"Federal University Dutse ","NW, Nigeria",Hausa,,No,,"Conference invitation letters,Flyers,Personal contact/ colleagues,E-mails / subscriptions",,"Learning opportunity,To build resume,To maintain skill base,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"Less than ₦20,000",Others (Please specify),"Family ",Yes,"Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,Not sure,No,"Contributes to disparities in academic and professional advancement,Increases financial strain on students",,
2024-06-25 13:13:40,2024-06-25 13:20:34,IP Address,100,413,True,2024-06-25 13:20:35,R_8Ij75G0YUQX8AQr,anonymous,EN-GB,Male,23-26,600 Level,"College of Medicine and Health Sciences, Afe Babalola University Ado-Ekiti.","SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Websites of associations,Conference invitation letters,E-mails / subscriptions","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.)",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Others (Please specify),"Funds from Parents ",Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,Not sure,No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","The fees for attending conferences can be subsidised for medical students ",None
2024-06-25 13:42:19,2024-06-25 13:47:13,IP Address,100,294,True,2024-06-25 13:47:14,R_2yqq1poOGwfL7QA,anonymous,EN-GB,Male,20-22,100 Level,Usman danfodiyo University sokoto,"NW, Nigeria",Yoruba,,Yes,Occasionally (2-3 times a year),Personal contact/ colleagues,"NW, Nigeria",To view current research trends and keep up-to-date,,"Relevance to my field of study,Professional development",,Struggling to meet basic needs.,,"Less than ₦20,000",Others (Please specify),,Yes,"Transportation expenses (transportation, accommodation)",,"₦10,000 - ₦20,000",Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","By issuing grant to medical student or providing financial support to them or facilities that can aid the attending financial conference ",
2024-06-25 15:23:26,2024-06-25 15:35:28,IP Address,100,722,True,2024-06-25 15:35:29,R_8KycYFfUc3nxTlo,anonymous,EN-GB,Male,20-22,200 Level,Afe Babalola University Ado Ekiti (ABUAD),"SW, Nigeria",Yoruba,,No,,Personal contact/ colleagues,"SE, Nigeria,SS, Nigeria,SW, Nigeria,NC, Nigeria,NE, Nigeria,NW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,To maintain skill base,Networking,Association related activities",,"Relevance to my field of study,Professional development",,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,No,,,Not sure,Yes,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",Registration fees should be made low,"The registration fees should be made affordable for everyone. "
2024-06-25 16:12:34,2024-06-25 16:16:24,IP Address,100,230,True,2024-06-25 16:16:25,R_2uQYZTJ9kbxgh2e,anonymous,EN-GB,Male,23-26,300 Level,"Usmanu Danfodiyo University, Sokoto","NW, Nigeria",Yoruba,,Yes,Occasionally (2-3 times a year),Flyers,"NW, Nigeria",Networking,,Relevance to my field of study,,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,No,Other (please specify),,"Less than ₦10,000",Yes,Limits access to valuable educational opportunities,By subsidizing it.,No
2024-06-25 16:52:59,2024-06-25 17:00:11,IP Address,100,432,True,2024-06-25 17:00:12,R_2G24ZFM3SBMU3Rf,anonymous,EN-GB,Female,20-22,500 Level,Afe Babalola University Ado-Ekiti,"SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Flyers,Journals / Newsletters,Personal contact/ colleagues,E-mails / subscriptions","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity",,"Relevance to my field of study,Networking opportunities",,Just enough to meet basic needs,,"₦61,000 - ₦80,000",Personal savings,,No,,,"₦10,000 - ₦20,000",No,Limits access to valuable educational opportunities,If the medical association in each school finds the fee for the interested students or if the part payments can be allowed before the conference and a week or at the beginning of the conference the balance is made,"I don’t have any more "
2024-06-26 00:12:29,2024-06-26 00:15:08,IP Address,100,159,True,2024-06-26 00:15:09,R_2xDEuB5fgmQmKhu,anonymous,EN-GB,Male,27-30,400 Level,"University of Abuja ","NC, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues","NE, Nigeria","Learning opportunity,Tourism,Networking,Job opportunities",,"Relevance to my field of study,Networking opportunities,Financial considerations (registration fees, travel costs, etc.)",,,,"₦41,000 - ₦60,000",Personal savings,,Yes,"High registration fees,Accommodation expenses",,"₦10,000 - ₦20,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students","Grants made available for some of these conferences ",None
2024-06-26 00:22:20,2024-06-26 00:27:24,IP Address,100,304,True,2024-06-26 00:27:25,R_2sag5iGRfZui0aO,anonymous,EN-GB,Male,23-26,300 Level,"University of Abuja, college of health sciences","NC, Nigeria",Yoruba,,No,,,,,,,,Just enough to meet basic needs,,"₦41,000 - ₦60,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement","There should be a form of assistance either transport or accommodation to students who are outstanding and had shown commitment to scientific conferences ","Nope. "
2024-06-26 00:16:53,2024-06-26 00:30:50,IP Address,100,837,True,2024-06-26 00:30:51,R_8nf98ol9TOscaUQ,anonymous,EN-GB,Female,20-22,300 Level,"University of Abuja ","NC, Nigeria",Yoruba,,No,,,,,,,,Struggling to meet basic needs.,,"Less than ₦20,000",,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students",The institutions in collaboration with the government should please help reduce the cost of registrations so as to make room for more student to joij,
2024-06-26 00:26:07,2024-06-26 00:34:50,IP Address,100,522,True,2024-06-26 00:34:50,R_21zW6J8FDxp6Ugt,anonymous,EN-GB,Male,23-26,400 Level,University of Jos Plateau State,"NC, Nigeria",Igbo,,Yes,Occasionally (2-3 times a year),"Websites of associations,Flyers,Personal contact/ colleagues,E-mails / subscriptions","NC, Nigeria","Learning opportunity,Networking",,"Relevance to my field of study,Financial considerations (registration fees, travel costs, etc.)",,Struggling to meet basic needs.,,"Less than ₦20,000",Institutional support,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦21,000 - ₦40,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Government should cover all expenses, Medical School in Nigeria is getting expensive.",
2024-06-26 00:58:54,2024-06-26 01:02:16,IP Address,100,201,True,2024-06-26 01:02:17,R_87BXSZH1kPMBkdN,anonymous,EN-GB,Male,23-26,400 Level,"University of Ilorin ","NC, Nigeria",Yoruba,,No,,"Flyers,Personal contact/ colleagues,E-mails / subscriptions,Newspapers","SW, Nigeria,NC, Nigeria","Learning opportunity,To build resume,To maintain skill base,To deliver papers,Tourism,Networking,Association related activities,Job opportunities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Just enough to meet basic needs,,"Less than ₦20,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"₦21,000 - ₦40,000",Yes,Limits access to valuable educational opportunities,Providing Grants to students will go a long way.,Nill
2024-06-26 01:08:23,2024-06-26 01:11:03,IP Address,100,160,True,2024-06-26 01:11:04,R_8Gi6Iw6BdShjkIx,anonymous,EN-GB,Male,23-26,300 Level,"OSUN STATE UNIVERSITY ","SW, Nigeria",Yoruba,,Yes,Rarely (Once a year),"Flyers,Personal contact/ colleagues","SW, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,To build resume,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support",,Struggling to meet basic needs.,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses",,"More than ₦40,000",No,"Limits access to valuable educational opportunities,Contributes to disparities in academic and professional advancement,Increases financial strain on students","Special subsidy for Medical Students ",It limits our growth and we're unable to go head to head with our global counterparts in some cases
2024-06-26 00:58:03,2024-06-26 01:15:01,IP Address,100,1017,True,2024-06-26 01:15:02,R_2rax8KeV5NmO7kJ,anonymous,EN-GB,Male,20-22,400 Level,"University of Ilorin ","NC, Nigeria",Yoruba,,Yes,Occasionally (2-3 times a year),"Websites of associations,Flyers,Journals / Newsletters","NC, Nigeria","To view current research trends and keep up-to-date,Learning opportunity,Networking,Association related activities",,"Relevance to my field of study,Networking opportunities,Professional development,Financial considerations (registration fees, travel costs, etc.),Availability of financial support,Others (please specify)",,Just enough to meet basic needs,,"₦20,000 - ₦40,000",Personal savings,,Yes,"High registration fees,Transportation expenses (transportation, accommodation),Accommodation expenses,Lack of funding/support from institution or external sources",,"Less than ₦10,000",No,"Limits access to valuable educational opportunities,Increases financial strain on students",A particular discount could be made for medical students individually coming and a bit when they come as a group. Also opportunities to receive grants that can help fund most of the resources needed to attend the conference can be made available at least a month before the conference. A particular if the conference  may also be streamed to those who cannot afford to make it  but have the interest.,"Medical students too could begin to save up and can be encouraged to attend these conferences "
